delivrables,strategies,releases
./deliverables/train/compute-hyperv.yaml, cycle-with-rc,train
./deliverables/train/oslo.rootwrap.yaml, cycle-with-intermediary,train
./deliverables/train/monasca-persister.yaml, cycle-with-intermediary,train
./deliverables/train/oslo.context.yaml, cycle-with-intermediary,train
./deliverables/train/oslo.middleware.yaml, cycle-with-intermediary,train
./deliverables/train/nova-powervm.yaml, cycle-with-rc,train
./deliverables/train/solum.yaml, cycle-with-rc,train
./deliverables/train/senlin-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/nova.yaml, cycle-with-rc,train
./deliverables/train/cinder.yaml, cycle-with-rc,train
./deliverables/train/heat.yaml, cycle-with-rc,train
./deliverables/train/kuryr.yaml, cycle-with-intermediary,train
./deliverables/train/python-solumclient.yaml, cycle-with-intermediary,train
./deliverables/train/mox3.yaml, cycle-with-intermediary,train
./deliverables/train/python-heatclient.yaml, cycle-with-intermediary,train
./deliverables/train/grenade.yaml, untagged,train
./deliverables/train/tripleo-common.yaml, cycle-trailing,train
./deliverables/train/monasca-transform.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-cloudkitty.yaml, cycle-trailing,train
./deliverables/train/sahara-extra.yaml, cycle-with-rc,train
./deliverables/train/sahara-plugin-mapr.yaml, cycle-with-rc,train
./deliverables/train/openstack-ansible-roles.yaml, untagged,train
./deliverables/train/puppet-barbican.yaml, cycle-trailing,train
./deliverables/train/heat-translator.yaml, cycle-with-intermediary,train
./deliverables/train/rpm-packaging.yaml, untagged,train
./deliverables/train/python-cloudkittyclient.yaml, cycle-with-intermediary,train
./deliverables/train/os-ken.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-magnum.yaml, cycle-trailing,train
./deliverables/train/python-vitrageclient.yaml, cycle-with-intermediary,train
./deliverables/train/zaqar-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/oslo.upgradecheck.yaml, cycle-with-intermediary,train
./deliverables/train/monasca-api.yaml, cycle-with-intermediary,train
./deliverables/train/python-keystoneclient.yaml, cycle-with-intermediary,train
./deliverables/train/cloudkitty.yaml, cycle-with-intermediary,train
./deliverables/train/octavia-dashboard.yaml, cycle-with-rc,train
./deliverables/train/python-monascaclient.yaml, cycle-with-intermediary,train
./deliverables/train/oslo.i18n.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-openstacklib.yaml, cycle-trailing,train
./deliverables/train/bifrost.yaml, cycle-with-intermediary,train
./deliverables/train/networking-ovn.yaml, cycle-with-rc,train
./deliverables/train/os-client-config.yaml, cycle-with-intermediary,train
./deliverables/train/devstack.yaml, untagged,train
./deliverables/train/python-magnumclient.yaml, cycle-with-intermediary,train
./deliverables/train/trove-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/ironic-lib.yaml, cycle-with-intermediary,train
./deliverables/train/puppet-placement.yaml, cycle-trailing,train
./deliverables/train/tempest-horizon.yaml, cycle-automatic,train
./deliverables/train/tripleo-image-elements.yaml, cycle-trailing,train
./deliverables/train/python-pankoclient.yaml, cycle-with-intermediary,train
./deliverables/train/taskflow.yaml, cycle-with-intermediary,train
./deliverables/train/cyborg.yaml, cycle-with-rc,train
./deliverables/train/manila.yaml, cycle-with-rc,train
./deliverables/train/trove.yaml, cycle-with-rc,train
./deliverables/train/tripleo-validations.yaml, cycle-trailing,train
./deliverables/train/puppet-freezer.yaml, cycle-trailing,train
./deliverables/train/vitrage.yaml, cycle-with-intermediary,train
./deliverables/train/zaqar.yaml, cycle-with-rc,train
./deliverables/train/manila-ui.yaml, cycle-with-intermediary,train
./deliverables/train/python-tripleoclient.yaml, cycle-trailing,train
./deliverables/train/python-zunclient.yaml, cycle-with-intermediary,train
./deliverables/train/zun-ui.yaml, cycle-with-rc,train
./deliverables/train/tricircle.yaml, cycle-with-rc,train
./deliverables/train/networking-bagpipe.yaml, cycle-with-rc,train
./deliverables/train/heat-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/monasca-thresh.yaml, cycle-with-intermediary,train
./deliverables/train/barbican.yaml, cycle-with-rc,train
./deliverables/train/ironic-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/keystone-tempest-plugin.yaml, cycle-automatic,train
./deliverables/train/masakari-dashboard.yaml, cycle-with-rc,train
./deliverables/train/puppet-horizon.yaml, cycle-trailing,train
./deliverables/train/python-troveclient.yaml, cycle-with-intermediary,train
./deliverables/train/cloudkitty-dashboard.yaml, cycle-with-rc,train
./deliverables/train/metalsmith.yaml, cycle-with-intermediary,train
./deliverables/train/osprofiler.yaml, cycle-with-intermediary,train
./deliverables/ussuri/murano-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/puppet-vswitch.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/networking-hyperv.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/heat-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/karbor.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-zaqarclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/neutron-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/python-ironic-inspector-client.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.log.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/kolla-ansible.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/congress-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/futurist.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-novaclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/kuryr-tempest-plugin.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/os-refresh-config.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/adjutant-ui.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/validations-common.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-designateclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/solum-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/blazar-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/solum-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/puppet-manila.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/networking-sfc.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/networking-midonet.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/monasca-common.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/kuryr-libnetwork.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/cinder-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/monasca-agent.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/mistral-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/python-saharaclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/keystoneauth.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/congress.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/neutron-fwaas-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/sahara-plugin-spark.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/devstack-plugin-amqp1.yaml, untagged,ussuri
./deliverables/ussuri/storlets.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-aodh.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/tripleo-ansible.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-congress.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/senlin-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/python-swiftclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-openstack_extras.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/zun-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/puppet-ovn.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/osc-placement.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.vmware.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/openstack-ansible.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/python-congressclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/requirements.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/murano-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/cliff.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-ec2api.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/monasca-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/ovsdbapp.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/freezer.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/freezer-web-ui.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/keystonemiddleware.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/glance-store.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/sahara-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-vitrage.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/release-test.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/monasca-events-api.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-panko.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/osc-lib.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/automaton.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-senlinclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.service.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/magnum.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/cinderlib.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/castellan.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/mistral-lib.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/swift.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/monasca-notification.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-designate.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/vitrage-dashboard.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-rally.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/horizon.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.policy.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/qinling.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/devstack-plugin-kafka.yaml, untagged,ussuri
./deliverables/ussuri/puppet-cinder.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/os-collect-config.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/mistral.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/watcher-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-tempest.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-freezerclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/searchlight-ui.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/oslo.serialization.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/ironic-inspector.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/os-vif.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/sahara-plugin-ambari.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/networking-generic-switch.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/sahara-plugin-vanilla.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/python-blazarclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-openstackclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/placement.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/ceilometer.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/devstack-plugin-container.yaml, untagged,ussuri
./deliverables/ussuri/tripleo-heat-templates.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/blazar-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/python-brick-cinderclient-ext.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/stevedore.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-watcherclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-glance.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-neutronclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/ironic-python-agent.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/octavia-lib.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/karbor-dashboard.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/os-win.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/pycadf.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/cloudkitty-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/puppet-ceilometer.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-cyborgclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/ironic.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/monasca-statsd.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.messaging.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-octavia.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/watcher.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/oslo.versionedobjects.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-karborclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-qdr.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/aodh.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/tacker-horizon.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/keystone.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-oslo.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/paunch.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/zaqar-ui.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/neutron-dynamic-routing.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/qinling-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-keystone.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-cinderclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-manilaclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-muranoclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/mistral-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/neutron-vpnaas-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-swift.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.concurrency.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.reports.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/panko.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-tacker.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/ironic-ui.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/senlin.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/heat-agents.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/mistral-extra.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/sahara.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/tosca-parser.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-tackerclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/adjutant.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-neutron.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/os-brick.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-barbicanclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/patrole.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.config.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/neutron-vpnaas.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/networking-baremetal.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/murano.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/ironic-prometheus-exporter.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/searchlight.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/cyborg-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/ec2api-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/puppet-murano.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/blazar.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/ceilometermiddleware.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/tempest.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-mistral.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/kolla-cli.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-glare.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/networking-odl.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/python-ironicclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-aodhclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-heat.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-nova.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/sahara-image-elements.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/kayobe.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/ovn-octavia-provider.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oswin-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/puppet-openstack_spec_helper.yaml, untagged,ussuri
./deliverables/ussuri/designate-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/puppet-monasca.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-senlin.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-tricircleclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/trove-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-sahara.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/validations-libs.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/ec2-api.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/monasca-ui.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/neutron-lib.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-adjutantclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/sahara-tests.yaml, cycle-automatic,ussuri
./deliverables/ussuri/sahara-plugin-cdh.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/os-net-config.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/designate.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/tacker.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/telemetry-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/kolla.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/oslotest.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/congress-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/octavia.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/masakari-monitors.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/shade.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/tripleo-ipsec.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-watcher.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-tripleo.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/magnum-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/octavia-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/python-searchlightclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-openstack-integration.yaml, untagged,ussuri
./deliverables/ussuri/os-apply-config.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/blazar-nova.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/debtcollector.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/masakari.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/murano-agent.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-gnocchi.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-octaviaclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/sushy.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.privsep.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/zun.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/designate-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/neutron-fwaas.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/barbican-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/python-mistralclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-ironic.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/watcher-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/manila-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/freezer-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/oslo.utils.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.cache.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/networking-bgpvpn.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/magnum-ui.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/glance.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/tooz.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/tripleo-puppet-elements.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-zaqar.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.db.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-glanceclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/neutron.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/openstacksdk.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-trove.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/sahara-plugin-storm.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/oslo.limit.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/kuryr-kubernetes.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/python-qinlingclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/vitrage-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/python-masakariclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/compute-hyperv.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/oslo.rootwrap.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/monasca-persister.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/oslo.context.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.middleware.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/solum.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/senlin-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/nova.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/cinder.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/heat.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/kuryr.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-solumclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/mox3.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-heatclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/grenade.yaml, untagged,ussuri
./deliverables/ussuri/tripleo-common.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/monasca-transform.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/puppet-cloudkitty.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/sahara-extra.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/sahara-plugin-mapr.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/openstack-ansible-roles.yaml, untagged,ussuri
./deliverables/ussuri/puppet-barbican.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/heat-translator.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/rpm-packaging.yaml, untagged,ussuri
./deliverables/ussuri/python-cloudkittyclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/os-ken.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-magnum.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-vitrageclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/zaqar-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/oslo.upgradecheck.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/monasca-api.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/python-keystoneclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/cloudkitty.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/octavia-dashboard.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/python-monascaclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/oslo.i18n.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-openstacklib.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/bifrost.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/os-client-config.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/devstack.yaml, untagged,ussuri
./deliverables/ussuri/python-magnumclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/trove-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/ironic-lib.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-placement.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/tempest-horizon.yaml, cycle-automatic,ussuri
./deliverables/ussuri/tripleo-image-elements.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-pankoclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/taskflow.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/cyborg.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/manila.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/trove.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/tripleo-validations.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/puppet-freezer.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/vitrage.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/zaqar.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/manila-ui.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-tripleoclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/python-zunclient.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/zun-ui.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/tricircle.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/networking-bagpipe.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/heat-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/monasca-thresh.yaml, cycle-with-intermediary,ussuri
./deliverables/ussuri/barbican.yaml, cycle-with-rc,ussuri
./deliverables/ussuri/ironic-tempest-plugin.yaml, cycle-automatic,ussuri
./deliverables/ussuri/keystone-tempest-plugin.yaml, cycle-automatic,ussuri
